NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:14:58 2026

Terramodel  Project: mc30.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 0.000 to End Ch 3285.163. Name:MC30

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     264,  2210.000,      0.000,         ,         ,   233591.744,  6275527.665, CH 2210.000           ,        ,
     265,  2220.000,     -0.000,         ,         ,   233599.663,  6275521.559, CH 2220.000           ,        ,
     266,  2230.000,      0.000,         ,         ,   233607.582,  6275515.452, CH 2230.000           ,        ,
     267,  2240.000,     -0.000,         ,         ,   233615.502,  6275509.346, CH 2240.000           ,        ,
     268,  2250.000,      0.000,         ,         ,   233623.421,  6275503.240, CH 2250.000           ,        ,
     269,  2260.000,     -0.000,         ,         ,   233631.340,  6275497.134, CH 2260.000           ,        ,
     270,  2270.000,      0.000,         ,         ,   233639.259,  6275491.028, CH 2270.000           ,        ,
     271,  2280.000,     -0.000,         ,         ,   233647.179,  6275484.921, CH 2280.000           ,        ,
     272,  2290.000,      0.000,         ,         ,   233655.098,  6275478.815, CH 2290.000           ,        ,
     273,  2300.000,     -0.000,         ,         ,   233663.017,  6275472.709, CH 2300.000           ,        ,
     274,  2310.000,      0.000,         ,         ,   233670.936,  6275466.603, CH 2310.000           ,        ,
     275,  2315.032,      0.000,         ,         ,   233674.921,  6275463.530, CH 2315.032           ,        ,
     276,  2320.000,      0.000,         ,         ,   233678.960,  6275460.639, CH 2320.000           ,        ,
     277,  2330.000,     -0.000,         ,         ,   233687.658,  6275455.722, CH 2330.000           ,        ,
     278,  2340.000,      0.000,         ,         ,   233696.968,  6275452.094, CH 2340.000           ,        ,
     279,  2350.000,     -0.000,         ,         ,   233706.699,  6275449.829, CH 2350.000           ,        ,
     280,  2360.000,      0.000,         ,         ,   233716.654,  6275448.972, CH 2360.000           ,        ,
     281,  2370.000,      0.000,         ,         ,   233726.629,  6275449.541, CH 2370.000           ,        ,
     282,  2379.630,      0.000,         ,         ,   233736.065,  6275451.426, CH 2379.630           ,        ,
     283,  2380.000,     -0.000,         ,         ,   233736.422,  6275451.524, CH 2380.000           ,        ,
     284,  2390.000,     -0.000,         ,         ,   233746.070,  6275454.152, CH 2390.000           ,        ,
     285,  2400.000,     -0.000,         ,         ,   233755.718,  6275456.781, CH 2400.000           ,        ,
     286,  2410.000,     -0.000,         ,         ,   233765.367,  6275459.409, CH 2410.000           ,        ,
     287,  2420.000,     -0.000,         ,         ,   233775.015,  6275462.038, CH 2420.000           ,        ,
     288,  2430.000,     -0.000,         ,         ,   233784.664,  6275464.666, CH 2430.000           ,        ,
     289,  2440.000,     -0.000,         ,         ,   233794.312,  6275467.295, CH 2440.000           ,        ,
     290,  2450.000,      0.000,         ,         ,   233803.960,  6275469.924, CH 2450.000           ,        ,
     291,  2460.000,      0.000,         ,         ,   233813.609,  6275472.552, CH 2460.000           ,        ,
     292,  2470.000,      0.000,         ,         ,   233823.257,  6275475.181, CH 2470.000           ,        ,
     293,  2480.000,      0.000,         ,         ,   233832.905,  6275477.809, CH 2480.000           ,        ,
     294,  2490.000,      0.000,         ,         ,   233842.554,  6275480.438, CH 2490.000           ,        ,
     295,  2496.957,      0.000,         ,         ,   233849.266,  6275482.266, CH 2496.957           ,        ,
     296,  2500.000,      0.000,         ,         ,   233852.207,  6275483.049, CH 2500.000           ,        ,
     297,  2510.000,     -0.000,         ,         ,   233861.934,  6275485.365, CH 2510.000           ,        ,
     298,  2520.000,     -0.000,         ,         ,   233871.746,  6275487.291, CH 2520.000           ,        ,
     299,  2530.000,     -0.000,         ,         ,   233881.627,  6275488.823, CH 2530.000           ,        ,
     300,  2540.000,      0.000,         ,         ,   233891.562,  6275489.959, CH 2540.000           ,        ,
     301,  2550.000,     -0.000,         ,         ,   233901.534,  6275490.696, CH 2550.000           ,        ,
     302,  2551.970,      0.000,         ,         ,   233903.501,  6275490.794, CH 2551.970           ,        ,
     303,  2560.000,      0.000,         ,         ,   233911.523,  6275491.163, CH 2560.000           ,        ,
     304,  2570.000,      0.000,         ,         ,   233921.513,  6275491.622, CH 2570.000           ,        ,
     305,  2580.000,     -0.000,         ,         ,   233931.502,  6275492.081, CH 2580.000           ,        ,
     306,  2590.000,      0.000,         ,         ,   233941.492,  6275492.540, CH 2590.000           ,        ,
     307,  2600.000,      0.000,         ,         ,   233951.481,  6275492.999, CH 2600.000           ,        ,
     308,  2610.000,      0.000,         ,         ,   233961.471,  6275493.459, CH 2610.000           ,        ,
     309,  2620.000,      0.000,         ,         ,   233971.460,  6275493.918, CH 2620.000           ,        ,
     310,  2630.000,      0.000,         ,         ,   233981.449,  6275494.377, CH 2630.000           ,        ,
     311,  2640.000,      0.000,         ,         ,   233991.439,  6275494.836, CH 2640.000           ,        ,
     312,  2650.000,     -0.000,         ,         ,   234001.428,  6275495.295, CH 2650.000           ,        ,
     313,  2660.000,      0.000,         ,         ,   234011.418,  6275495.754, CH 2660.000           ,        ,
     314,  2670.000,      0.000,         ,         ,   234021.407,  6275496.213, CH 2670.000           ,        ,
     315,  2680.000,      0.000,         ,         ,   234031.397,  6275496.673, CH 2680.000           ,        ,
     316,  2690.000,      0.000,         ,         ,   234041.386,  6275497.132, CH 2690.000           ,        ,
     317,  2700.000,      0.000,         ,         ,   234051.376,  6275497.591, CH 2700.000           ,        ,
     318,  2710.000,      0.000,         ,         ,   234061.365,  6275498.050, CH 2710.000           ,        ,
     319,  2720.000,     -0.000,         ,         ,   234071.355,  6275498.509, CH 2720.000           ,        ,
     320,  2730.000,      0.000,         ,         ,   234081.344,  6275498.968, CH 2730.000           ,        ,
     321,  2731.195,      0.000,         ,         ,   234082.538,  6275499.023, CH 2731.195           ,        ,
     322,  2740.000,      0.000,         ,         ,   234091.339,  6275499.273, CH 2740.000           ,        ,
     323,  2750.000,      0.000,         ,         ,   234101.338,  6275499.180, CH 2750.000           ,        ,
     324,  2760.000,      0.000,         ,         ,   234111.325,  6275498.687, CH 2760.000           ,        ,
     325,  2770.000,     -0.000,         ,         ,   234121.284,  6275497.795, CH 2770.000           ,        ,
     326,  2780.000,      0.000,         ,         ,   234131.200,  6275496.506, CH 2780.000           ,        ,
     327,  2784.972,      0.000,         ,         ,   234136.109,  6275495.718, CH 2784.972           ,        ,
     328,  2790.000,     -0.000,         ,         ,   234141.065,  6275494.871, CH 2790.000           ,        ,
     329,  2800.000,      0.000,         ,         ,   234150.923,  6275493.188, CH 2800.000           ,        ,
     330,  2810.000,     -0.000,         ,         ,   234160.780,  6275491.504, CH 2810.000           ,        ,
     331,  2820.000,      0.000,         ,         ,   234170.637,  6275489.820, CH 2820.000           ,        ,
     332,  2830.000,     -0.000,         ,         ,   234180.494,  6275488.136, CH 2830.000           ,        ,
     333,  2840.000,      0.000,         ,         ,   234190.352,  6275486.453, CH 2840.000           ,        ,
     334,  2850.000,     -0.000,         ,         ,   234200.209,  6275484.769, CH 2850.000           ,        ,
     335,  2860.000,      0.000,         ,         ,   234210.066,  6275483.085, CH 2860.000           ,        ,
     336,  2870.000,      0.000,         ,         ,   234219.923,  6275481.402, CH 2870.000           ,        ,
     337,  2880.000,      0.000,         ,         ,   234229.781,  6275479.718, CH 2880.000           ,        ,
     338,  2890.000,      0.000,         ,         ,   234239.638,  6275478.034, CH 2890.000           ,        ,
     339,  2900.000,      0.000,         ,         ,   234249.495,  6275476.350, CH 2900.000           ,        ,
     340,  2910.000,      0.000,         ,         ,   234259.352,  6275474.667, CH 2910.000           ,        ,
     341,  2920.000,     -0.000,         ,         ,   234269.209,  6275472.983, CH 2920.000           ,        ,
     342,  2926.622,      0.000,         ,         ,   234275.737,  6275471.868, CH 2926.622           ,        ,
     343,  2930.000,     -0.000,         ,         ,   234279.054,  6275471.229, CH 2930.000           ,        ,
     344,  2940.000,     -0.000,         ,         ,   234288.675,  6275468.526, CH 2940.000           ,        ,
     345,  2950.000,      0.000,         ,         ,   234297.884,  6275464.645, CH 2950.000           ,        ,
     346,  2960.000,     -0.000,         ,         ,   234306.537,  6275459.645, CH 2960.000           ,        ,
     347,  2970.000,      0.000,         ,         ,   234314.499,  6275453.606, CH 2970.000           ,        ,
     348,  2980.000,      0.000,         ,         ,   234321.646,  6275446.621, CH 2980.000           ,        ,
     349,  2986.096,      0.000,         ,         ,   234325.555,  6275441.946, CH 2986.096           ,        ,
     350,  2990.000,     -0.000,         ,         ,   234327.943,  6275438.857, CH 2990.000           ,        ,
     351,  3000.000,     -0.000,         ,         ,   234334.060,  6275430.946, CH 3000.000           ,        ,
     352,  3010.000,     -0.000,         ,         ,   234340.177,  6275423.035, CH 3010.000           ,        ,
     353,  3020.000,      0.000,         ,         ,   234346.294,  6275415.124, CH 3020.000           ,        ,
     354,  3030.000,      0.000,         ,         ,   234352.411,  6275407.213, CH 3030.000           ,        ,
     355,  3040.000,      0.000,         ,         ,   234358.528,  6275399.302, CH 3040.000           ,        ,
     356,  3050.000,      0.000,         ,         ,   234364.645,  6275391.391, CH 3050.000           ,        ,
     357,  3050.205,      0.000,         ,         ,   234364.770,  6275391.229, CH 3050.205           ,        ,
     358,  3060.000,     -0.000,         ,         ,   234370.273,  6275383.133, CH 3060.000           ,        ,
     359,  3070.000,      0.000,         ,         ,   234374.828,  6275374.238, CH 3070.000           ,        ,
     360,  3080.000,      0.000,         ,         ,   234378.238,  6275364.845, CH 3080.000           ,        ,
     361,  3090.000,     -0.000,         ,         ,   234380.451,  6275355.099, CH 3090.000           ,        ,
     362,  3100.000,     -0.000,         ,         ,   234381.431,  6275345.154, CH 3100.000           ,        ,
     363,  3103.072,      0.000,         ,         ,   234381.482,  6275342.082, CH 3103.072           ,        ,
     364,  3110.000,      0.000,         ,         ,   234381.464,  6275335.154, CH 3110.000           ,        ,
     365,  3120.000,      0.000,         ,         ,   234381.437,  6275325.154, CH 3120.000           ,        ,
     366,  3120.249,      0.000,         ,         ,   234381.437,  6275324.906, CH 3120.249           ,        ,
     367,  3130.000,      0.000,         ,         ,   234381.648,  6275315.158, CH 3130.000           ,        ,
     368,  3140.000,      0.000,         ,         ,   234382.359,  6275305.184, CH 3140.000           ,        ,
     369,  3150.000,      0.000,         ,         ,   234383.567,  6275295.258, CH 3150.000           ,        ,
     370,  3160.000,     -0.000,         ,         ,   234385.269,  6275285.405, CH 3160.000           ,        ,
     371,  3170.000,      0.000,         ,         ,   234387.462,  6275275.650, CH 3170.000           ,        ,
     372,  3180.000,     -0.000,         ,         ,   234390.140,  6275266.016, CH 3180.000           ,        ,
     373,  3190.000,     -0.000,         ,         ,   234393.296,  6275256.528, CH 3190.000           ,        ,
     374,  3200.000,     -0.000,         ,         ,   234396.922,  6275247.210, CH 3200.000           ,        ,
     375,  3210.000,      0.000,         ,         ,   234401.009,  6275238.085, CH 3210.000           ,        ,
     376,  3219.168,      0.000,         ,         ,   234405.153,  6275229.907, CH 3219.168           ,        ,
     377,  3220.000,     -0.000,         ,         ,   234405.546,  6275229.174, CH 3220.000           ,        ,
     378,  3230.000,      0.000,         ,         ,   234410.270,  6275220.360, CH 3230.000           ,        ,
     379,  3240.000,     -0.000,         ,         ,   234414.993,  6275211.546, CH 3240.000           ,        ,
     380,  3250.000,      0.000,         ,         ,   234419.717,  6275202.732, CH 3250.000           ,        ,
     381,  3260.000,     -0.000,         ,         ,   234424.440,  6275193.917, CH 3260.000           ,        ,
     382,  3270.000,      0.000,         ,         ,   234429.163,  6275185.103, CH 3270.000           ,        ,
     383,  3280.000,     -0.000,         ,         ,   234433.887,  6275176.289, CH 3280.000           ,        ,
     384,  3285.163,      0.000,         ,         ,   234436.326,  6275171.738, CH 3285.163           ,        ,
