NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:05:53 2026

Terramodel  Project: mc10.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 5608.000 to End Ch 13848.485. Name:MC10

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     268,  7990.000,      0.000,         ,         ,   774651.121,  6287491.929, CH 7990.000           ,        ,
     269,  8000.000,      0.000,         ,         ,   774641.173,  6287492.948, CH 8000.000           ,        ,
     270,  8002.806,      0.000,         ,         ,   774638.382,  6287493.234, CH 8002.806           ,        ,
     271,  8010.000,      0.000,         ,         ,   774631.223,  6287493.942, CH 8010.000           ,        ,
     272,  8020.000,      0.000,         ,         ,   774621.263,  6287494.839, CH 8020.000           ,        ,
     273,  8030.000,      0.000,         ,         ,   774611.295,  6287495.638, CH 8030.000           ,        ,
     274,  8040.000,      0.000,         ,         ,   774601.320,  6287496.336, CH 8040.000           ,        ,
     275,  8042.517,      0.000,         ,         ,   774598.808,  6287496.496, CH 8042.517           ,        ,
     276,  8050.000,      0.000,         ,         ,   774591.339,  6287496.963, CH 8050.000           ,        ,
     277,  8060.000,      0.000,         ,         ,   774581.359,  6287497.587, CH 8060.000           ,        ,
     278,  8070.000,      0.000,         ,         ,   774571.378,  6287498.210, CH 8070.000           ,        ,
     279,  8080.000,      0.000,         ,         ,   774561.398,  6287498.834, CH 8080.000           ,        ,
     280,  8090.000,      0.000,         ,         ,   774551.417,  6287499.458, CH 8090.000           ,        ,
     281,  8100.000,      0.000,         ,         ,   774541.437,  6287500.081, CH 8100.000           ,        ,
     282,  8110.000,      0.000,         ,         ,   774531.456,  6287500.705, CH 8110.000           ,        ,
     283,  8120.000,      0.000,         ,         ,   774521.476,  6287501.328, CH 8120.000           ,        ,
     284,  8130.000,      0.000,         ,         ,   774511.495,  6287501.952, CH 8130.000           ,        ,
     285,  8140.000,      0.000,         ,         ,   774501.515,  6287502.575, CH 8140.000           ,        ,
     286,  8150.000,      0.000,         ,         ,   774491.534,  6287503.199, CH 8150.000           ,        ,
     287,  8160.000,      0.000,         ,         ,   774481.553,  6287503.823, CH 8160.000           ,        ,
     288,  8170.000,      0.000,         ,         ,   774471.573,  6287504.446, CH 8170.000           ,        ,
     289,  8173.437,      0.000,         ,         ,   774468.143,  6287504.661, CH 8173.437           ,        ,
     290,  8180.000,      0.000,         ,         ,   774461.592,  6287505.062, CH 8180.000           ,        ,
     291,  8190.000,      0.000,         ,         ,   774451.605,  6287505.575, CH 8190.000           ,        ,
     292,  8200.000,     -0.000,         ,         ,   774441.609,  6287505.829, CH 8200.000           ,        ,
     293,  8210.000,      0.000,         ,         ,   774431.611,  6287505.669, CH 8210.000           ,        ,
     294,  8213.437,      0.000,         ,         ,   774428.179,  6287505.489, CH 8213.437           ,        ,
     295,  8220.000,      0.000,         ,         ,   774421.639,  6287504.945, CH 8220.000           ,        ,
     296,  8230.000,      0.000,         ,         ,   774411.731,  6287503.600, CH 8230.000           ,        ,
     297,  8240.000,      0.000,         ,         ,   774401.927,  6287501.640, CH 8240.000           ,        ,
     298,  8250.000,     -0.000,         ,         ,   774392.265,  6287499.070, CH 8250.000           ,        ,
     299,  8256.307,     -0.000,         ,         ,   774386.260,  6287497.141, CH 8256.307           ,        ,
     300,  8260.000,     -0.000,         ,         ,   774382.781,  6287495.904, CH 8260.000           ,        ,
     301,  8270.000,     -0.000,         ,         ,   774373.489,  6287492.211, CH 8270.000           ,        ,
     302,  8280.000,      0.000,         ,         ,   774364.356,  6287488.139, CH 8280.000           ,        ,
     303,  8290.000,     -0.000,         ,         ,   774355.330,  6287483.835, CH 8290.000           ,        ,
     304,  8296.307,      0.000,         ,         ,   774349.663,  6287481.066, CH 8296.307           ,        ,
     305,  8300.000,     -0.000,         ,         ,   774346.347,  6287479.441, CH 8300.000           ,        ,
     306,  8306.370,      0.000,         ,         ,   774340.626,  6287476.639, CH 8306.370           ,        ,
     307,  8310.000,      0.000,         ,         ,   774337.375,  6287475.024, CH 8310.000           ,        ,
     308,  8320.000,      0.000,         ,         ,   774328.515,  6287470.388, CH 8320.000           ,        ,
     309,  8330.000,      0.000,         ,         ,   774319.802,  6287465.481, CH 8330.000           ,        ,
     310,  8340.000,     -0.000,         ,         ,   774311.244,  6287460.309, CH 8340.000           ,        ,
     311,  8350.000,      0.000,         ,         ,   774302.850,  6287454.875, CH 8350.000           ,        ,
     312,  8360.000,      0.000,         ,         ,   774294.626,  6287449.187, CH 8360.000           ,        ,
     313,  8370.000,      0.000,         ,         ,   774286.581,  6287443.247, CH 8370.000           ,        ,
     314,  8380.000,      0.000,         ,         ,   774278.723,  6287437.064, CH 8380.000           ,        ,
     315,  8390.000,      0.000,         ,         ,   774271.058,  6287430.641, CH 8390.000           ,        ,
     316,  8400.000,      0.000,         ,         ,   774263.595,  6287423.986, CH 8400.000           ,        ,
     317,  8410.000,      0.000,         ,         ,   774256.341,  6287417.104, CH 8410.000           ,        ,
     318,  8420.000,     -0.000,         ,         ,   774249.301,  6287410.002, CH 8420.000           ,        ,
     319,  8430.000,      0.000,         ,         ,   774242.483,  6287402.687, CH 8430.000           ,        ,
     320,  8440.000,     -0.000,         ,         ,   774235.893,  6287395.166, CH 8440.000           ,        ,
     321,  8450.000,      0.000,         ,         ,   774229.538,  6287387.445, CH 8450.000           ,        ,
     322,  8460.000,      0.000,         ,         ,   774223.424,  6287379.533, CH 8460.000           ,        ,
     323,  8461.086,      0.000,         ,         ,   774222.774,  6287378.662, CH 8461.086           ,        ,
     324,  8470.000,     -0.000,         ,         ,   774217.457,  6287371.508, CH 8470.000           ,        ,
     325,  8480.000,     -0.000,         ,         ,   774211.491,  6287363.483, CH 8480.000           ,        ,
     326,  8490.000,      0.000,         ,         ,   774205.526,  6287355.457, CH 8490.000           ,        ,
     327,  8500.000,      0.000,         ,         ,   774199.560,  6287347.431, CH 8500.000           ,        ,
     328,  8507.860,      0.000,         ,         ,   774194.871,  6287341.123, CH 8507.860           ,        ,
     329,  8510.000,      0.000,         ,         ,   774193.589,  6287339.409, CH 8510.000           ,        ,
     330,  8520.000,      0.000,         ,         ,   774187.462,  6287331.507, CH 8520.000           ,        ,
     331,  8530.000,      0.000,         ,         ,   774181.110,  6287323.784, CH 8530.000           ,        ,
     332,  8540.000,      0.000,         ,         ,   774174.541,  6287316.244, CH 8540.000           ,        ,
     333,  8550.000,      0.000,         ,         ,   774167.760,  6287308.896, CH 8550.000           ,        ,
     334,  8560.000,      0.000,         ,         ,   774160.771,  6287301.744, CH 8560.000           ,        ,
     335,  8570.000,      0.000,         ,         ,   774153.580,  6287294.795, CH 8570.000           ,        ,
     336,  8577.255,      0.000,         ,         ,   774148.241,  6287289.883, CH 8577.255           ,        ,
     337,  8579.825,      0.000,         ,         ,   774146.331,  6287288.163, CH 8579.825           ,        ,
     338,  8580.000,     -0.000,         ,         ,   774146.201,  6287288.046, CH 8580.000           ,        ,
     339,  8590.000,     -0.000,         ,         ,   774138.739,  6287281.389, CH 8590.000           ,        ,
     340,  8600.000,     -0.000,         ,         ,   774131.093,  6287274.946, CH 8600.000           ,        ,
     341,  8610.000,      0.000,         ,         ,   774123.098,  6287268.942, CH 8610.000           ,        ,
     342,  8619.825,     -0.000,         ,         ,   774114.783,  6287263.715, CH 8619.825           ,        ,
     343,  8620.000,      0.000,         ,         ,   774114.631,  6287263.629, CH 8620.000           ,        ,
     344,  8630.000,     -0.000,         ,         ,   774105.647,  6287259.250, CH 8630.000           ,        ,
     345,  8640.000,      0.000,         ,         ,   774096.232,  6287255.893, CH 8640.000           ,        ,
     346,  8650.000,      0.000,         ,         ,   774086.504,  6287253.601, CH 8650.000           ,        ,
     347,  8656.086,      0.000,         ,         ,   774080.480,  6287252.740, CH 8656.086           ,        ,
     348,  8660.000,      0.000,         ,         ,   774076.581,  6287252.399, CH 8660.000           ,        ,
     349,  8670.000,     -0.000,         ,         ,   774066.587,  6287252.186, CH 8670.000           ,        ,
     350,  8680.000,     -0.000,         ,         ,   774056.601,  6287252.697, CH 8680.000           ,        ,
     351,  8690.000,      0.000,         ,         ,   774046.647,  6287253.653, CH 8690.000           ,        ,
     352,  8696.086,      0.000,         ,         ,   774040.599,  6287254.335, CH 8696.086           ,        ,
     353,  8700.000,      0.000,         ,         ,   774036.711,  6287254.780, CH 8700.000           ,        ,
     354,  8710.000,      0.000,         ,         ,   774026.776,  6287255.918, CH 8710.000           ,        ,
     355,  8720.000,      0.000,         ,         ,   774016.841,  6287257.056, CH 8720.000           ,        ,
     356,  8730.000,      0.000,         ,         ,   774006.906,  6287258.194, CH 8730.000           ,        ,
     357,  8740.000,      0.000,         ,         ,   773996.971,  6287259.332, CH 8740.000           ,        ,
     358,  8750.000,      0.000,         ,         ,   773987.036,  6287260.469, CH 8750.000           ,        ,
     359,  8760.000,      0.000,         ,         ,   773977.101,  6287261.607, CH 8760.000           ,        ,
     360,  8770.000,      0.000,         ,         ,   773967.166,  6287262.745, CH 8770.000           ,        ,
     361,  8780.000,      0.000,         ,         ,   773957.231,  6287263.883, CH 8780.000           ,        ,
     362,  8783.939,      0.000,         ,         ,   773953.317,  6287264.331, CH 8783.939           ,        ,
     363,  8790.000,      0.000,         ,         ,   773947.295,  6287265.017, CH 8790.000           ,        ,
     364,  8800.000,      0.000,         ,         ,   773937.353,  6287266.091, CH 8800.000           ,        ,
     365,  8810.000,      0.000,         ,         ,   773927.395,  6287267.006, CH 8810.000           ,        ,
     366,  8820.000,     -0.000,         ,         ,   773917.417,  6287267.666, CH 8820.000           ,        ,
     367,  8828.939,      0.000,         ,         ,   773908.483,  6287267.957, CH 8828.939           ,        ,
     368,  8830.000,      0.000,         ,         ,   773907.423,  6287267.969, CH 8830.000           ,        ,
     369,  8840.000,      0.000,         ,         ,   773897.424,  6287267.840, CH 8840.000           ,        ,
     370,  8850.000,      0.000,         ,         ,   773887.442,  6287267.267, CH 8850.000           ,        ,
     371,  8860.000,      0.000,         ,         ,   773877.494,  6287266.251, CH 8860.000           ,        ,
     372,  8870.000,      0.000,         ,         ,   773867.602,  6287264.794, CH 8870.000           ,        ,
     373,  8880.000,      0.000,         ,         ,   773857.784,  6287262.898, CH 8880.000           ,        ,
     374,  8890.000,     -0.000,         ,         ,   773848.060,  6287260.569, CH 8890.000           ,        ,
     375,  8900.000,      0.000,         ,         ,   773838.449,  6287257.810, CH 8900.000           ,        ,
     376,  8910.000,     -0.000,         ,         ,   773828.970,  6287254.626, CH 8910.000           ,        ,
     377,  8920.000,      0.000,         ,         ,   773819.642,  6287251.024, CH 8920.000           ,        ,
     378,  8930.000,     -0.000,         ,         ,   773810.483,  6287247.012, CH 8930.000           ,        ,
     379,  8940.000,      0.000,         ,         ,   773801.512,  6287242.597, CH 8940.000           ,        ,
     380,  8943.329,     -0.000,         ,         ,   773798.569,  6287241.039, CH 8943.329           ,        ,
     381,  8950.000,     -0.000,         ,         ,   773792.743,  6287237.791, CH 8950.000           ,        ,
     382,  8960.000,     -0.000,         ,         ,   773784.161,  6287232.658, CH 8960.000           ,        ,
     383,  8970.000,      0.000,         ,         ,   773775.727,  6287227.286, CH 8970.000           ,        ,
     384,  8980.000,      0.000,         ,         ,   773767.391,  6287221.763, CH 8980.000           ,        ,
     385,  8988.329,      0.000,         ,         ,   773760.485,  6287217.106, CH 8988.329           ,        ,
     386,  8990.000,     -0.000,         ,         ,   773759.101,  6287216.171, CH 8990.000           ,        ,
     387,  9000.000,     -0.000,         ,         ,   773750.816,  6287210.571, CH 9000.000           ,        ,
     388,  9010.000,      0.000,         ,         ,   773742.531,  6287204.971, CH 9010.000           ,        ,
     389,  9020.000,      0.000,         ,         ,   773734.246,  6287199.371, CH 9020.000           ,        ,
     390,  9030.000,      0.000,         ,         ,   773725.961,  6287193.771, CH 9030.000           ,        ,
     391,  9040.000,      0.000,         ,         ,   773717.676,  6287188.171, CH 9040.000           ,        ,
     392,  9050.000,     -0.000,         ,         ,   773709.391,  6287182.571, CH 9050.000           ,        ,
     393,  9060.000,     -0.000,         ,         ,   773701.106,  6287176.971, CH 9060.000           ,        ,
     394,  9070.000,      0.000,         ,         ,   773692.821,  6287171.371, CH 9070.000           ,        ,
     395,  9080.000,      0.000,         ,         ,   773684.536,  6287165.772, CH 9080.000           ,        ,
     396,  9087.960,      0.000,         ,         ,   773677.941,  6287161.314, CH 9087.960           ,        ,
     397,  9090.000,      0.000,         ,         ,   773676.251,  6287160.171, CH 9090.000           ,        ,
     398,  9100.000,     -0.000,         ,         ,   773667.991,  6287154.534, CH 9100.000           ,        ,
     399,  9110.000,      0.000,         ,         ,   773659.839,  6287148.743, CH 9110.000           ,        ,
     400,  9120.000,      0.000,         ,         ,   773651.892,  6287142.674, CH 9120.000           ,        ,
     401,  9127.960,     -0.000,         ,         ,   773645.785,  6287137.570, CH 9127.960           ,        ,
     402,  9130.000,      0.000,         ,         ,   773644.259,  6287136.216, CH 9130.000           ,        ,
     403,  9140.000,      0.000,         ,         ,   773637.035,  6287129.304, CH 9140.000           ,        ,
     404,  9150.000,     -0.000,         ,         ,   773630.257,  6287121.953, CH 9150.000           ,        ,
     405,  9158.507,     -0.000,         ,         ,   773624.862,  6287115.378, CH 9158.507           ,        ,
     406,  9160.000,      0.000,         ,         ,   773623.951,  6287114.194, CH 9160.000           ,        ,
     407,  9170.000,     -0.000,         ,         ,   773618.110,  6287106.079, CH 9170.000           ,        ,
     408,  9180.000,     -0.000,         ,         ,   773612.636,  6287097.711, CH 9180.000           ,        ,
     409,  9190.000,     -0.000,         ,         ,   773607.406,  6287089.188, CH 9190.000           ,        ,
     410,  9198.507,      0.000,         ,         ,   773603.051,  6287081.880, CH 9198.507           ,        ,
     411,  9200.000,      0.000,         ,         ,   773602.289,  6287080.596, CH 9200.000           ,        ,
     412,  9210.000,     -0.000,         ,         ,   773597.186,  6287071.996, CH 9210.000           ,        ,
     413,  9220.000,     -0.000,         ,         ,   773592.084,  6287063.396, CH 9220.000           ,        ,
     414,  9230.000,      0.000,         ,         ,   773586.981,  6287054.796, CH 9230.000           ,        ,
     415,  9240.000,      0.000,         ,         ,   773581.878,  6287046.196, CH 9240.000           ,        ,
     416,  9250.000,      0.000,         ,         ,   773576.775,  6287037.596, CH 9250.000           ,        ,
     417,  9260.000,     -0.000,         ,         ,   773571.673,  6287028.996, CH 9260.000           ,        ,
     418,  9270.000,      0.000,         ,         ,   773566.570,  6287020.395, CH 9270.000           ,        ,
     419,  9280.000,      0.000,         ,         ,   773561.467,  6287011.795, CH 9280.000           ,        ,
     420,  9282.027,      0.000,         ,         ,   773560.433,  6287010.052, CH 9282.027           ,        ,
     421,  9290.000,      0.000,         ,         ,   773556.352,  6287003.202, CH 9290.000           ,        ,
     422,  9300.000,     -0.000,         ,         ,   773551.124,  6286994.678, CH 9300.000           ,        ,
     423,  9310.000,     -0.000,         ,         ,   773545.642,  6286986.315, CH 9310.000           ,        ,
     424,  9320.000,      0.000,         ,         ,   773539.777,  6286978.217, CH 9320.000           ,        ,
     425,  9322.027,     -0.000,         ,         ,   773538.531,  6286976.619, CH 9322.027           ,        ,
     426,  9330.000,      0.000,         ,         ,   773533.423,  6286970.498, CH 9330.000           ,        ,
     427,  9340.000,      0.000,         ,         ,   773526.569,  6286963.219, CH 9340.000           ,        ,
     428,  9349.716,      0.000,         ,         ,   773519.460,  6286956.599, CH 9349.716           ,        ,
     429,  9350.000,      0.000,         ,         ,   773519.246,  6286956.412, CH 9350.000           ,        ,
     430,  9360.000,     -0.000,         ,         ,   773511.504,  6286950.085, CH 9360.000           ,        ,
     431,  9370.000,     -0.000,         ,         ,   773503.457,  6286944.149, CH 9370.000           ,        ,
     432,  9380.000,     -0.000,         ,         ,   773495.220,  6286938.480, CH 9380.000           ,        ,
     433,  9389.716,      0.000,         ,         ,   773487.128,  6286933.101, CH 9389.716           ,        ,
     434,  9390.000,      0.000,         ,         ,   773486.891,  6286932.945, CH 9390.000           ,        ,
     435,  9400.000,      0.000,         ,         ,   773478.549,  6286927.431, CH 9400.000           ,        ,
     436,  9410.000,     -0.000,         ,         ,   773470.206,  6286921.917, CH 9410.000           ,        ,
     437,  9420.000,     -0.000,         ,         ,   773461.864,  6286916.403, CH 9420.000           ,        ,
     438,  9430.000,     -0.000,         ,         ,   773453.521,  6286910.889, CH 9430.000           ,        ,
     439,  9440.000,      0.000,         ,         ,   773445.179,  6286905.375, CH 9440.000           ,        ,
     440,  9442.806,      0.000,         ,         ,   773442.838,  6286903.828, CH 9442.806           ,        ,
     441,  9450.000,      0.000,         ,         ,   773436.796,  6286899.923, CH 9450.000           ,        ,
     442,  9460.000,     -0.000,         ,         ,   773428.267,  6286894.703, CH 9460.000           ,        ,
     443,  9470.000,     -0.000,         ,         ,   773419.592,  6286889.729, CH 9470.000           ,        ,
     444,  9480.000,     -0.000,         ,         ,   773410.779,  6286885.005, CH 9480.000           ,        ,
     445,  9490.000,      0.000,         ,         ,   773401.834,  6286880.535, CH 9490.000           ,        ,
     446,  9500.000,      0.000,         ,         ,   773392.765,  6286876.321, CH 9500.000           ,        ,
     447,  9510.000,     -0.000,         ,         ,   773383.580,  6286872.369, CH 9510.000           ,        ,
     448,  9520.000,     -0.000,         ,         ,   773374.285,  6286868.681, CH 9520.000           ,        ,
     449,  9530.000,      0.000,         ,         ,   773364.889,  6286865.260, CH 9530.000           ,        ,
     450,  9540.000,     -0.000,         ,         ,   773355.399,  6286862.108, CH 9540.000           ,        ,
     451,  9544.479,      0.000,         ,         ,   773351.120,  6286860.785, CH 9544.479           ,        ,
     452,  9550.000,      0.000,         ,         ,   773345.835,  6286859.187, CH 9550.000           ,        ,
     453,  9560.000,      0.000,         ,         ,   773336.263,  6286856.294, CH 9560.000           ,        ,
     454,  9570.000,      0.000,         ,         ,   773326.691,  6286853.401, CH 9570.000           ,        ,
     455,  9580.000,      0.000,         ,         ,   773317.118,  6286850.507, CH 9580.000           ,        ,
     456,  9590.000,      0.000,         ,         ,   773307.546,  6286847.614, CH 9590.000           ,        ,
     457,  9598.589,      0.000,         ,         ,   773299.324,  6286845.129, CH 9598.589           ,        ,
     458,  9600.000,      0.000,         ,         ,   773297.974,  6286844.720, CH 9600.000           ,        ,
     459,  9610.000,     -0.000,         ,         ,   773288.390,  6286841.867, CH 9610.000           ,        ,
     460,  9620.000,     -0.000,         ,         ,   773278.753,  6286839.196, CH 9620.000           ,        ,
     461,  9630.000,      0.000,         ,         ,   773269.028,  6286836.870, CH 9630.000           ,        ,
     462,  9638.589,      0.000,         ,         ,   773260.589,  6286835.275, CH 9638.589           ,        ,
     463,  9640.000,      0.000,         ,         ,   773259.196,  6286835.057, CH 9640.000           ,        ,
     464,  9650.000,      0.000,         ,         ,   773249.266,  6286833.885, CH 9650.000           ,        ,
     465,  9657.935,      0.000,         ,         ,   773241.346,  6286833.428, CH 9657.935           ,        ,
     466,  9660.000,      0.000,         ,         ,   773239.281,  6286833.377, CH 9660.000           ,        ,
     467,  9670.000,      0.000,         ,         ,   773229.283,  6286833.487, CH 9670.000           ,        ,
     468,  9680.000,     -0.000,         ,         ,   773219.300,  6286834.063, CH 9680.000           ,        ,
     469,  9690.000,      0.000,         ,         ,   773209.339,  6286834.936, CH 9690.000           ,        ,
     470,  9697.935,      0.000,         ,         ,   773201.444,  6286835.731, CH 9697.935           ,        ,
     471,  9700.000,      0.000,         ,         ,   773199.389,  6286835.942, CH 9700.000           ,        ,
     472,  9710.000,      0.000,         ,         ,   773189.441,  6286836.961, CH 9710.000           ,        ,
     473,  9720.000,      0.000,         ,         ,   773179.493,  6286837.980, CH 9720.000           ,        ,
     474,  9730.000,      0.000,         ,         ,   773169.546,  6286838.999, CH 9730.000           ,        ,
     475,  9733.344,      0.000,         ,         ,   773166.219,  6286839.340, CH 9733.344           ,        ,
     476,  9740.000,      0.000,         ,         ,   773159.592,  6286839.956, CH 9740.000           ,        ,
     477,  9750.000,      0.000,         ,         ,   773149.616,  6286840.643, CH 9750.000           ,        ,
     478,  9760.000,      0.000,         ,         ,   773139.624,  6286841.045, CH 9760.000           ,        ,
     479,  9770.000,      0.000,         ,         ,   773129.625,  6286841.162, CH 9770.000           ,        ,
     480,  9779.878,      0.000,         ,         ,   773119.748,  6286840.996, CH 9779.878           ,        ,
     481,  9780.000,      0.000,         ,         ,   773119.627,  6286840.992, CH 9780.000           ,        ,
     482,  9790.000,      0.000,         ,         ,   773109.632,  6286840.684, CH 9790.000           ,        ,
     483,  9800.000,      0.000,         ,         ,   773099.636,  6286840.376, CH 9800.000           ,        ,
     484,  9810.000,      0.000,         ,         ,   773089.641,  6286840.067, CH 9810.000           ,        ,
     485,  9820.000,      0.000,         ,         ,   773079.646,  6286839.759, CH 9820.000           ,        ,
     486,  9830.000,      0.000,         ,         ,   773069.651,  6286839.450, CH 9830.000           ,        ,
     487,  9840.000,      0.000,         ,         ,   773059.655,  6286839.142, CH 9840.000           ,        ,
     488,  9850.000,      0.000,         ,         ,   773049.660,  6286838.833, CH 9850.000           ,        ,
     489,  9860.000,      0.000,         ,         ,   773039.665,  6286838.525, CH 9860.000           ,        ,
     490,  9870.000,      0.000,         ,         ,   773029.670,  6286838.216, CH 9870.000           ,        ,
     491,  9871.756,      0.000,         ,         ,   773027.915,  6286838.162, CH 9871.756           ,        ,
     492,  9880.000,      0.000,         ,         ,   773019.678,  6286837.823, CH 9880.000           ,        ,
     493,  9890.000,      0.000,         ,         ,   773009.698,  6286837.183, CH 9890.000           ,        ,
     494,  9900.000,      0.000,         ,         ,   772999.738,  6286836.295, CH 9900.000           ,        ,
     495,  9910.000,      0.000,         ,         ,   772989.803,  6286835.158, CH 9910.000           ,        ,
     496,  9920.000,      0.000,         ,         ,   772979.900,  6286833.773, CH 9920.000           ,        ,
     497,  9930.000,      0.000,         ,         ,   772970.034,  6286832.140, CH 9930.000           ,        ,
     498,  9940.000,      0.000,         ,         ,   772960.213,  6286830.262, CH 9940.000           ,        ,
     499,  9946.068,      0.000,         ,         ,   772954.277,  6286829.003, CH 9946.068           ,        ,
     500,  9950.000,     -0.000,         ,         ,   772950.437,  6286828.158, CH 9950.000           ,        ,
     501,  9960.000,      0.000,         ,         ,   772940.670,  6286826.008, CH 9960.000           ,        ,
     502,  9970.000,      0.000,         ,         ,   772930.904,  6286823.859, CH 9970.000           ,        ,
     503,  9980.000,      0.000,         ,         ,   772921.138,  6286821.709, CH 9980.000           ,        ,
     504,  9990.000,     -0.000,         ,         ,   772911.372,  6286819.560, CH 9990.000           ,        ,
     505, 10000.000,      0.000,         ,         ,   772901.605,  6286817.410, CH 10000.000          ,        ,
     506, 10010.000,      0.000,         ,         ,   772891.839,  6286815.261, CH 10010.000          ,        ,
     507, 10020.000,      0.000,         ,         ,   772882.073,  6286813.111, CH 10020.000          ,        ,
     508, 10030.000,      0.000,         ,         ,   772872.307,  6286810.962, CH 10030.000          ,        ,
     509, 10040.000,     -0.000,         ,         ,   772862.540,  6286808.813, CH 10040.000          ,        ,
     510, 10050.000,      0.000,         ,         ,   772852.774,  6286806.663, CH 10050.000          ,        ,
     511, 10059.300,      0.000,         ,         ,   772843.691,  6286804.664, CH 10059.300          ,        ,
     512, 10060.000,     -0.000,         ,         ,   772843.007,  6286804.517, CH 10060.000          ,        ,
     513, 10070.000,      0.000,         ,         ,   772833.107,  6286803.170, CH 10070.000          ,        ,
     514, 10080.000,      0.000,         ,         ,   772823.115,  6286803.247, CH 10080.000          ,        ,
     515, 10090.000,      0.000,         ,         ,   772813.237,  6286804.745, CH 10090.000          ,        ,
     516, 10100.000,      0.000,         ,         ,   772803.672,  6286807.634, CH 10100.000          ,        ,
     517, 10110.000,      0.000,         ,         ,   772794.616,  6286811.856, CH 10110.000          ,        ,
     518, 10120.000,      0.000,         ,         ,   772786.254,  6286817.323, CH 10120.000          ,        ,
     519, 10130.000,      0.000,         ,         ,   772778.755,  6286823.926, CH 10130.000          ,        ,
     520, 10140.000,      0.000,         ,         ,   772772.272,  6286831.529, CH 10140.000          ,        ,
     521, 10150.000,      0.000,         ,         ,   772766.938,  6286839.978, CH 10150.000          ,        ,
     522, 10160.000,     -0.000,         ,         ,   772762.862,  6286849.100, CH 10160.000          ,        ,
     523, 10170.000,      0.000,         ,         ,   772760.125,  6286858.709, CH 10170.000          ,        ,
     524, 10172.706,      0.000,         ,         ,   772759.623,  6286861.368, CH 10172.706          ,        ,
     525, 10180.000,      0.000,         ,         ,   772758.408,  6286868.560, CH 10180.000          ,        ,
     526, 10190.000,      0.000,         ,         ,   772756.742,  6286878.420, CH 10190.000          ,        ,
     527, 10200.000,      0.000,         ,         ,   772755.076,  6286888.281, CH 10200.000          ,        ,
     528, 10210.000,      0.000,         ,         ,   772753.411,  6286898.141, CH 10210.000          ,        ,
     529, 10220.000,      0.000,         ,         ,   772751.745,  6286908.001, CH 10220.000          ,        ,
     530, 10230.000,      0.000,         ,         ,   772750.079,  6286917.862, CH 10230.000          ,        ,
     531, 10234.057,      0.000,         ,         ,   772749.403,  6286921.862, CH 10234.057          ,        ,
     532, 10240.000,      0.000,         ,         ,   772748.443,  6286927.727, CH 10240.000          ,        ,
     533, 10250.000,      0.000,         ,         ,   772746.957,  6286937.616, CH 10250.000          ,        ,
     534, 10260.000,      0.000,         ,         ,   772745.636,  6286947.528, CH 10260.000          ,        ,
     535, 10270.000,      0.000,         ,         ,   772744.481,  6286957.461, CH 10270.000          ,        ,
     536, 10280.000,      0.000,         ,         ,   772743.492,  6286967.412, CH 10280.000          ,        ,
     537, 10290.000,      0.000,         ,         ,   772742.668,  6286977.378, CH 10290.000          ,        ,
     538, 10300.000,      0.000,         ,         ,   772742.011,  6286987.356, CH 10300.000          ,        ,
     539, 10306.189,      0.000,         ,         ,   772741.687,  6286993.536, CH 10306.189          ,        ,
     540, 10310.000,      0.000,         ,         ,   772741.508,  6286997.343, CH 10310.000          ,        ,
     541, 10320.000,      0.000,         ,         ,   772741.036,  6287007.332, CH 10320.000          ,        ,
     542, 10330.000,      0.000,         ,         ,   772740.565,  6287017.321, CH 10330.000          ,        ,
     543, 10340.000,      0.000,         ,         ,   772740.094,  6287027.310, CH 10340.000          ,        ,
     544, 10350.000,     -0.000,         ,         ,   772739.623,  6287037.299, CH 10350.000          ,        ,
     545, 10360.000,      0.000,         ,         ,   772739.152,  6287047.288, CH 10360.000          ,        ,
     546, 10370.000,      0.000,         ,         ,   772738.681,  6287057.276, CH 10370.000          ,        ,
     547, 10380.000,      0.000,         ,         ,   772738.209,  6287067.265, CH 10380.000          ,        ,
     548, 10390.000,      0.000,         ,         ,   772737.738,  6287077.254, CH 10390.000          ,        ,
     549, 10400.000,     -0.000,         ,         ,   772737.267,  6287087.243, CH 10400.000          ,        ,
     550, 10410.000,      0.000,         ,         ,   772736.796,  6287097.232, CH 10410.000          ,        ,
     551, 10420.000,      0.000,         ,         ,   772736.325,  6287107.221, CH 10420.000          ,        ,
     552, 10430.000,      0.000,         ,         ,   772735.854,  6287117.210, CH 10430.000          ,        ,
     553, 10431.481,      0.000,         ,         ,   772735.784,  6287118.689, CH 10431.481          ,        ,
     554, 10440.000,      0.000,         ,         ,   772735.463,  6287127.202, CH 10440.000          ,        ,
     555, 10450.000,      0.000,         ,         ,   772735.292,  6287137.200, CH 10450.000          ,        ,
     556, 10460.000,      0.000,         ,         ,   772735.343,  6287147.200, CH 10460.000          ,        ,
     557, 10470.000,      0.000,         ,         ,   772735.617,  6287157.196, CH 10470.000          ,        ,
     558, 10480.000,      0.000,         ,         ,   772736.112,  6287167.184, CH 10480.000          ,        ,
     559, 10490.000,      0.000,         ,         ,   772736.830,  6287177.158, CH 10490.000          ,        ,
