NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:12:24 2026

Terramodel  Project: mc20.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 3084.323 to End Ch 5123.751. Name:MC20

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     144,  4410.000,      0.000,         ,         ,   229543.780,  6287117.462, CH 4410.000           ,        ,
     145,  4420.000,      0.000,         ,         ,   229533.840,  6287116.367, CH 4420.000           ,        ,
     146,  4430.000,     -0.000,         ,         ,   229523.937,  6287114.981, CH 4430.000           ,        ,
     147,  4440.000,     -0.000,         ,         ,   229514.079,  6287113.307, CH 4440.000           ,        ,
     148,  4450.000,      0.000,         ,         ,   229504.273,  6287111.345, CH 4450.000           ,        ,
     149,  4460.000,     -0.000,         ,         ,   229494.530,  6287109.097, CH 4460.000           ,        ,
     150,  4470.000,     -0.000,         ,         ,   229484.856,  6287106.565, CH 4470.000           ,        ,
     151,  4480.000,      0.000,         ,         ,   229475.260,  6287103.752, CH 4480.000           ,        ,
     152,  4490.000,      0.000,         ,         ,   229465.751,  6287100.659, CH 4490.000           ,        ,
     153,  4500.000,      0.000,         ,         ,   229456.336,  6287097.290, CH 4500.000           ,        ,
     154,  4510.000,      0.000,         ,         ,   229447.024,  6287093.646, CH 4510.000           ,        ,
     155,  4520.000,     -0.000,         ,         ,   229437.822,  6287089.732, CH 4520.000           ,        ,
     156,  4530.000,     -0.000,         ,         ,   229428.738,  6287085.551, CH 4530.000           ,        ,
     157,  4540.000,      0.000,         ,         ,   229419.781,  6287081.106, CH 4540.000           ,        ,
     158,  4550.000,      0.000,         ,         ,   229410.957,  6287076.401, CH 4550.000           ,        ,
     159,  4560.000,      0.000,         ,         ,   229402.275,  6287071.440, CH 4560.000           ,        ,
     160,  4570.000,     -0.000,         ,         ,   229393.742,  6287066.227, CH 4570.000           ,        ,
     161,  4580.000,     -0.000,         ,         ,   229385.364,  6287060.767, CH 4580.000           ,        ,
     162,  4590.000,     -0.000,         ,         ,   229377.150,  6287055.065, CH 4590.000           ,        ,
     163,  4600.000,      0.000,         ,         ,   229369.106,  6287049.124, CH 4600.000           ,        ,
     164,  4610.000,     -0.000,         ,         ,   229361.239,  6287042.952, CH 4610.000           ,        ,
     165,  4620.000,     -0.000,         ,         ,   229353.556,  6287036.551, CH 4620.000           ,        ,
     166,  4630.000,      0.000,         ,         ,   229346.063,  6287029.929, CH 4630.000           ,        ,
     167,  4640.000,      0.000,         ,         ,   229338.767,  6287023.091, CH 4640.000           ,        ,
     168,  4650.000,     -0.000,         ,         ,   229331.674,  6287016.042, CH 4650.000           ,        ,
     169,  4660.000,     -0.000,         ,         ,   229324.791,  6287008.789, CH 4660.000           ,        ,
     170,  4670.000,      0.000,         ,         ,   229318.122,  6287001.338, CH 4670.000           ,        ,
     171,  4680.000,      0.000,         ,         ,   229311.674,  6286993.695, CH 4680.000           ,        ,
     172,  4690.000,     -0.000,         ,         ,   229305.452,  6286985.867, CH 4690.000           ,        ,
     173,  4700.000,      0.000,         ,         ,   229299.462,  6286977.860, CH 4700.000           ,        ,
     174,  4710.000,      0.000,         ,         ,   229293.708,  6286969.681, CH 4710.000           ,        ,
     175,  4720.000,      0.000,         ,         ,   229288.196,  6286961.338, CH 4720.000           ,        ,
     176,  4730.000,      0.000,         ,         ,   229282.930,  6286952.837, CH 4730.000           ,        ,
     177,  4740.000,      0.000,         ,         ,   229277.915,  6286944.186, CH 4740.000           ,        ,
     178,  4750.000,     -0.000,         ,         ,   229273.155,  6286935.392, CH 4750.000           ,        ,
     179,  4754.876,      0.000,         ,         ,   229270.928,  6286931.054, CH 4754.876           ,        ,
     180,  4760.000,      0.000,         ,         ,   229268.653,  6286926.463, CH 4760.000           ,        ,
     181,  4770.000,      0.000,         ,         ,   229264.393,  6286917.416, CH 4770.000           ,        ,
     182,  4780.000,     -0.000,         ,         ,   229260.336,  6286908.276, CH 4780.000           ,        ,
     183,  4790.000,     -0.000,         ,         ,   229256.444,  6286899.065, CH 4790.000           ,        ,
     184,  4800.000,     -0.000,         ,         ,   229252.677,  6286889.802, CH 4800.000           ,        ,
     185,  4810.000,     -0.000,         ,         ,   229248.992,  6286880.505, CH 4810.000           ,        ,
     186,  4819.876,      0.000,         ,         ,   229245.393,  6286871.308, CH 4819.876           ,        ,
     187,  4820.000,     -0.000,         ,         ,   229245.348,  6286871.193, CH 4820.000           ,        ,
     188,  4830.000,      0.000,         ,         ,   229241.712,  6286861.878, CH 4830.000           ,        ,
     189,  4840.000,     -0.000,         ,         ,   229238.075,  6286852.562, CH 4840.000           ,        ,
     190,  4850.000,      0.000,         ,         ,   229234.438,  6286843.247, CH 4850.000           ,        ,
     191,  4860.000,      0.000,         ,         ,   229230.801,  6286833.932, CH 4860.000           ,        ,
     192,  4870.000,     -0.000,         ,         ,   229227.165,  6286824.617, CH 4870.000           ,        ,
     193,  4880.000,      0.000,         ,         ,   229223.528,  6286815.301, CH 4880.000           ,        ,
     194,  4890.000,     -0.000,         ,         ,   229219.891,  6286805.986, CH 4890.000           ,        ,
     195,  4900.000,      0.000,         ,         ,   229216.254,  6286796.671, CH 4900.000           ,        ,
     196,  4910.000,      0.000,         ,         ,   229212.617,  6286787.356, CH 4910.000           ,        ,
     197,  4920.000,     -0.000,         ,         ,   229208.981,  6286778.040, CH 4920.000           ,        ,
     198,  4926.130,      0.000,         ,         ,   229206.751,  6286772.330, CH 4926.130           ,        ,
     199,  4930.000,      0.000,         ,         ,   229205.343,  6286768.725, CH 4930.000           ,        ,
     200,  4940.000,     -0.000,         ,         ,   229201.687,  6286759.418, CH 4940.000           ,        ,
     201,  4950.000,      0.000,         ,         ,   229197.969,  6286750.135, CH 4950.000           ,        ,
     202,  4960.000,      0.000,         ,         ,   229194.145,  6286740.895, CH 4960.000           ,        ,
     203,  4970.000,     -0.000,         ,         ,   229190.170,  6286731.719, CH 4970.000           ,        ,
     204,  4980.000,      0.000,         ,         ,   229186.003,  6286722.629, CH 4980.000           ,        ,
     205,  4990.000,      0.000,         ,         ,   229181.602,  6286713.649, CH 4990.000           ,        ,
     206,  4991.130,     -0.000,         ,         ,   229181.089,  6286712.643, CH 4991.130           ,        ,
     207,  5000.000,      0.000,         ,         ,   229176.933,  6286704.807, CH 5000.000           ,        ,
     208,  5010.000,      0.000,         ,         ,   229171.989,  6286696.115, CH 5010.000           ,        ,
     209,  5020.000,     -0.000,         ,         ,   229166.776,  6286687.582, CH 5020.000           ,        ,
     210,  5030.000,      0.000,         ,         ,   229161.299,  6286679.215, CH 5030.000           ,        ,
     211,  5034.953,      0.000,         ,         ,   229158.491,  6286675.136, CH 5034.953           ,        ,
     212,  5040.000,     -0.000,         ,         ,   229155.565,  6286671.023, CH 5040.000           ,        ,
     213,  5050.000,      0.000,         ,         ,   229149.597,  6286663.000, CH 5050.000           ,        ,
     214,  5060.000,      0.000,         ,         ,   229143.438,  6286655.121, CH 5060.000           ,        ,
     215,  5070.000,      0.000,         ,         ,   229137.129,  6286647.363, CH 5070.000           ,        ,
     216,  5080.000,      0.000,         ,         ,   229130.709,  6286639.696, CH 5080.000           ,        ,
     217,  5090.000,      0.000,         ,         ,   229124.216,  6286632.091, CH 5090.000           ,        ,
     218,  5099.953,      0.000,         ,         ,   229117.717,  6286624.553, CH 5099.953           ,        ,
     219,  5100.000,      0.000,         ,         ,   229117.686,  6286624.517, CH 5100.000           ,        ,
     220,  5110.000,     -0.000,         ,         ,   229111.151,  6286616.948, CH 5110.000           ,        ,
     221,  5120.000,      0.000,         ,         ,   229104.615,  6286609.380, CH 5120.000           ,        ,
     222,  5123.751,      0.000,         ,         ,   229102.164,  6286606.541, CH 5123.751           ,        ,
