NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:24:50 2026

Terramodel  Project: mc70.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch 2881.229 to End Ch 8721.104. Name:MC70

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     110,  3880.000,      0.000,         ,         ,   239667.333,  6287126.492, CH 3880.000           ,        ,
     111,  3890.000,     -0.000,         ,         ,   239674.567,  6287119.589, CH 3890.000           ,        ,
     112,  3900.000,      0.000,         ,         ,   239681.752,  6287112.633, CH 3900.000           ,        ,
     113,  3910.000,      0.000,         ,         ,   239688.887,  6287105.626, CH 3910.000           ,        ,
     114,  3912.141,      0.000,         ,         ,   239690.408,  6287104.120, CH 3912.141           ,        ,
     115,  3920.000,     -0.000,         ,         ,   239695.987,  6287098.585, CH 3920.000           ,        ,
     116,  3930.000,     -0.000,         ,         ,   239703.086,  6287091.542, CH 3930.000           ,        ,
     117,  3940.000,     -0.000,         ,         ,   239710.185,  6287084.499, CH 3940.000           ,        ,
     118,  3950.000,     -0.000,         ,         ,   239717.284,  6287077.456, CH 3950.000           ,        ,
     119,  3960.000,     -0.000,         ,         ,   239724.384,  6287070.413, CH 3960.000           ,        ,
     120,  3970.000,     -0.000,         ,         ,   239731.483,  6287063.370, CH 3970.000           ,        ,
     121,  3980.000,     -0.000,         ,         ,   239738.582,  6287056.327, CH 3980.000           ,        ,
     122,  3990.000,     -0.000,         ,         ,   239745.681,  6287049.284, CH 3990.000           ,        ,
     123,  4000.000,      0.000,         ,         ,   239752.780,  6287042.241, CH 4000.000           ,        ,
     124,  4010.000,      0.000,         ,         ,   239759.879,  6287035.198, CH 4010.000           ,        ,
     125,  4020.000,      0.000,         ,         ,   239766.978,  6287028.155, CH 4020.000           ,        ,
     126,  4030.000,      0.000,         ,         ,   239774.077,  6287021.113, CH 4030.000           ,        ,
     127,  4040.000,      0.000,         ,         ,   239781.176,  6287014.070, CH 4040.000           ,        ,
     128,  4050.000,      0.000,         ,         ,   239788.275,  6287007.027, CH 4050.000           ,        ,
     129,  4060.000,      0.000,         ,         ,   239795.375,  6286999.984, CH 4060.000           ,        ,
     130,  4070.000,      0.000,         ,         ,   239802.474,  6286992.941, CH 4070.000           ,        ,
     131,  4080.000,      0.000,         ,         ,   239809.573,  6286985.898, CH 4080.000           ,        ,
     132,  4090.000,      0.000,         ,         ,   239816.672,  6286978.855, CH 4090.000           ,        ,
     133,  4100.000,      0.000,         ,         ,   239823.771,  6286971.812, CH 4100.000           ,        ,
     134,  4110.000,     -0.000,         ,         ,   239830.870,  6286964.769, CH 4110.000           ,        ,
     135,  4120.000,     -0.000,         ,         ,   239837.969,  6286957.726, CH 4120.000           ,        ,
     136,  4130.000,     -0.000,         ,         ,   239845.068,  6286950.683, CH 4130.000           ,        ,
     137,  4140.000,     -0.000,         ,         ,   239852.167,  6286943.640, CH 4140.000           ,        ,
     138,  4150.000,     -0.000,         ,         ,   239859.266,  6286936.597, CH 4150.000           ,        ,
     139,  4160.000,     -0.000,         ,         ,   239866.365,  6286929.555, CH 4160.000           ,        ,
     140,  4170.000,     -0.000,         ,         ,   239873.465,  6286922.512, CH 4170.000           ,        ,
     141,  4172.884,     -0.000,         ,         ,   239875.512,  6286920.480, CH 4172.884           ,        ,
     142,  4180.000,      0.000,         ,         ,   239880.528,  6286915.433, CH 4180.000           ,        ,
     143,  4190.000,      0.000,         ,         ,   239887.454,  6286908.220, CH 4190.000           ,        ,
     144,  4200.000,      0.000,         ,         ,   239894.235,  6286900.870, CH 4200.000           ,        ,
     145,  4210.000,      0.000,         ,         ,   239900.867,  6286893.386, CH 4210.000           ,        ,
     146,  4220.000,      0.000,         ,         ,   239907.348,  6286885.771, CH 4220.000           ,        ,
     147,  4230.000,      0.000,         ,         ,   239913.676,  6286878.028, CH 4230.000           ,        ,
     148,  4240.000,     -0.000,         ,         ,   239919.848,  6286870.160, CH 4240.000           ,        ,
     149,  4250.000,      0.000,         ,         ,   239925.861,  6286862.170, CH 4250.000           ,        ,
     150,  4260.000,      0.000,         ,         ,   239931.713,  6286854.061, CH 4260.000           ,        ,
     151,  4270.000,      0.000,         ,         ,   239937.401,  6286845.837, CH 4270.000           ,        ,
     152,  4280.000,      0.000,         ,         ,   239942.924,  6286837.501, CH 4280.000           ,        ,
     153,  4290.000,     -0.000,         ,         ,   239948.279,  6286829.056, CH 4290.000           ,        ,
     154,  4300.000,     -0.000,         ,         ,   239953.465,  6286820.505, CH 4300.000           ,        ,
     155,  4310.000,      0.000,         ,         ,   239958.478,  6286811.853, CH 4310.000           ,        ,
     156,  4320.000,     -0.000,         ,         ,   239963.317,  6286803.102, CH 4320.000           ,        ,
     157,  4330.000,      0.000,         ,         ,   239967.980,  6286794.256, CH 4330.000           ,        ,
     158,  4334.479,      0.000,         ,         ,   239970.012,  6286790.264, CH 4334.479           ,        ,
     159,  4340.000,      0.000,         ,         ,   239972.493,  6286785.332, CH 4340.000           ,        ,
     160,  4350.000,     -0.000,         ,         ,   239976.988,  6286776.399, CH 4350.000           ,        ,
     161,  4360.000,      0.000,         ,         ,   239981.483,  6286767.466, CH 4360.000           ,        ,
     162,  4370.000,      0.000,         ,         ,   239985.977,  6286758.534, CH 4370.000           ,        ,
     163,  4380.000,     -0.000,         ,         ,   239990.472,  6286749.601, CH 4380.000           ,        ,
     164,  4390.000,      0.000,         ,         ,   239994.967,  6286740.668, CH 4390.000           ,        ,
     165,  4400.000,      0.000,         ,         ,   239999.462,  6286731.735, CH 4400.000           ,        ,
     166,  4410.000,     -0.000,         ,         ,   240003.956,  6286722.802, CH 4410.000           ,        ,
     167,  4420.000,      0.000,         ,         ,   240008.451,  6286713.869, CH 4420.000           ,        ,
     168,  4430.000,      0.000,         ,         ,   240012.946,  6286704.936, CH 4430.000           ,        ,
     169,  4440.000,     -0.000,         ,         ,   240017.441,  6286696.003, CH 4440.000           ,        ,
     170,  4450.000,      0.000,         ,         ,   240021.936,  6286687.070, CH 4450.000           ,        ,
     171,  4460.000,      0.000,         ,         ,   240026.430,  6286678.137, CH 4460.000           ,        ,
     172,  4470.000,     -0.000,         ,         ,   240030.925,  6286669.204, CH 4470.000           ,        ,
     173,  4480.000,      0.000,         ,         ,   240035.420,  6286660.271, CH 4480.000           ,        ,
