VID_2026_01_14_12_23_34.mp4,5/1,373.800000,1869,2026-01-14T12:23:40.000000Z,2026:01:14 02:11:26.4Z,2026:01:14 02:17:40.8Z,1768356686.4,1768357060.8,374.4
VID_2026_01_14_12_30_06.mp4,5/1,494.200000,2471,2026-01-14T12:30:12.000000Z,2026:01:14 02:17:59.6Z,2026:01:14 02:26:12.5Z,1768357079.6,1768357572.5,492.9
VID_2026_01_14_12_38_37.mp4,5/1,853.800000,4269,2026-01-14T12:38:42.000000Z,2026:01:14 02:26:29.8Z,2026:01:14 02:40:42.3Z,1768357589.8,1768358442.3,852.5
VID_2026_01_14_12_58_48.mp4,5/1,858.000000,4290,2026-01-14T12:58:54.000000Z,2026:01:14 02:46:40.5Z,2026:01:14 03:00:58.2Z,1768358800.5,1768359658.2,857.7
VID_2026_01_15_08_14_03_.mp4,5/1,928.000000,4640,2026-01-15T08:14:09.000000Z,2026:01:14 22:01:55.9Z,2026:01:14 22:17:23.6Z,1768428115.9,1768429043.6,927.7
VID_2026_01_15_08_48_17.mp4,5/1,779.000000,3895,2026-01-15T08:48:23.000000Z,2026:01:14 22:36:09.8Z,2026:01:14 22:49:07.4Z,1768430169.8,1768430947.4,777.6
VID_2026_01_15_11_01_50.mp4,5/1,2144.000000,10720,2026-01-15T11:01:55.000000Z,2026:01:15 00:49:41.5Z,2026:01:15 01:25:25.1Z,1768438181.5,1768440325.1,2143.6
VID_2026_01_16_11_28_48.mp4,5/1,1046.400000,5232,2026-01-16T11:28:54.000000Z,2026:01:16 01:16:37.2Z,2026:01:16 01:34:03.2Z,1768526197.2,1768527243.2,1046.0
VID_2026_01_16_11_55_13.mp4,5/1,617.000000,3085,2026-01-16T11:55:19.000000Z,2026:01:16 01:43:02.1Z,2026:01:16 01:53:19.8Z,1768527782.1,1768528399.8,617.7
