NorthGroup Consulting
3A/32 Billabong Street
Stafford 4053
GC03 - Report Chainage, Offset, Elevation and Elev Diff from VAL
Thu Feb 05 10:27:46 2026

Terramodel  Project: mc80.pro
   
Hal Alignment Details:Pline Rec Number 393. Start Ch -35.352 to End Ch 4872.028. Name:MC80

   Pt No,  Chainage,     Offset,     Elev,      Pt East,     Pt North, Name        ,Note    ,
     285,  2580.000,      0.000,         ,         ,   241977.012,  6277350.001, CH 2580.000           ,        ,
     286,  2590.000,     -0.000,         ,         ,   241981.292,  6277340.963, CH 2590.000           ,        ,
     287,  2600.000,     -0.000,         ,         ,   241985.572,  6277331.925, CH 2600.000           ,        ,
     288,  2610.000,      0.000,         ,         ,   241989.852,  6277322.888, CH 2610.000           ,        ,
     289,  2620.000,      0.000,         ,         ,   241994.132,  6277313.850, CH 2620.000           ,        ,
     290,  2630.000,     -0.000,         ,         ,   241998.412,  6277304.812, CH 2630.000           ,        ,
     291,  2640.000,     -0.000,         ,         ,   242002.692,  6277295.774, CH 2640.000           ,        ,
     292,  2646.073,      0.000,         ,         ,   242005.292,  6277290.285, CH 2646.073           ,        ,
     293,  2650.000,     -0.000,         ,         ,   242007.054,  6277286.777, CH 2650.000           ,        ,
     294,  2660.000,     -0.000,         ,         ,   242012.254,  6277278.242, CH 2660.000           ,        ,
     295,  2670.000,      0.000,         ,         ,   242018.421,  6277270.377, CH 2670.000           ,        ,
     296,  2680.000,      0.000,         ,         ,   242025.468,  6277263.290, CH 2680.000           ,        ,
     297,  2685.813,      0.000,         ,         ,   242029.931,  6277259.568, CH 2685.813           ,        ,
     298,  2690.000,     -0.000,         ,         ,   242033.236,  6277256.997, CH 2690.000           ,        ,
     299,  2700.000,     -0.000,         ,         ,   242041.130,  6277250.858, CH 2700.000           ,        ,
     300,  2710.000,      0.000,         ,         ,   242049.024,  6277244.719, CH 2710.000           ,        ,
     301,  2720.000,      0.000,         ,         ,   242056.918,  6277238.580, CH 2720.000           ,        ,
     302,  2730.000,      0.000,         ,         ,   242064.812,  6277232.441, CH 2730.000           ,        ,
     303,  2740.000,     -0.000,         ,         ,   242072.705,  6277226.302, CH 2740.000           ,        ,
     304,  2750.000,     -0.000,         ,         ,   242080.599,  6277220.163, CH 2750.000           ,        ,
     305,  2760.000,      0.000,         ,         ,   242088.493,  6277214.024, CH 2760.000           ,        ,
     306,  2770.000,      0.000,         ,         ,   242096.387,  6277207.885, CH 2770.000           ,        ,
     307,  2780.000,     -0.000,         ,         ,   242104.281,  6277201.746, CH 2780.000           ,        ,
     308,  2790.000,     -0.000,         ,         ,   242112.175,  6277195.607, CH 2790.000           ,        ,
     309,  2800.000,      0.000,         ,         ,   242120.068,  6277189.468, CH 2800.000           ,        ,
     310,  2810.000,      0.000,         ,         ,   242127.962,  6277183.329, CH 2810.000           ,        ,
     311,  2820.000,      0.000,         ,         ,   242135.856,  6277177.190, CH 2820.000           ,        ,
     312,  2821.568,      0.000,         ,         ,   242137.094,  6277176.227, CH 2821.568           ,        ,
     313,  2830.000,     -0.000,         ,         ,   242143.445,  6277170.688, CH 2830.000           ,        ,
     314,  2840.000,      0.000,         ,         ,   242150.114,  6277163.247, CH 2840.000           ,        ,
     315,  2850.000,     -0.000,         ,         ,   242155.735,  6277154.985, CH 2850.000           ,        ,
     316,  2860.000,      0.000,         ,         ,   242160.207,  6277146.049, CH 2860.000           ,        ,
     317,  2870.000,      0.000,         ,         ,   242163.452,  6277136.598, CH 2870.000           ,        ,
     318,  2880.000,      0.000,         ,         ,   242165.411,  6277126.799, CH 2880.000           ,        ,
     319,  2890.000,      0.000,         ,         ,   242166.051,  6277116.827, CH 2890.000           ,        ,
     320,  2893.988,      0.000,         ,         ,   242165.934,  6277112.841, CH 2893.988           ,        ,
     321,  2900.000,     -0.000,         ,         ,   242165.599,  6277106.838, CH 2900.000           ,        ,
     322,  2910.000,      0.000,         ,         ,   242165.041,  6277096.854, CH 2910.000           ,        ,
     323,  2920.000,      0.000,         ,         ,   242164.484,  6277086.869, CH 2920.000           ,        ,
     324,  2930.000,      0.000,         ,         ,   242163.926,  6277076.885, CH 2930.000           ,        ,
     325,  2940.000,      0.000,         ,         ,   242163.368,  6277066.901, CH 2940.000           ,        ,
     326,  2950.000,      0.000,         ,         ,   242162.811,  6277056.916, CH 2950.000           ,        ,
     327,  2960.000,     -0.000,         ,         ,   242162.253,  6277046.932, CH 2960.000           ,        ,
     328,  2970.000,      0.000,         ,         ,   242161.695,  6277036.947, CH 2970.000           ,        ,
     329,  2980.000,      0.000,         ,         ,   242161.137,  6277026.963, CH 2980.000           ,        ,
     330,  2990.000,     -0.000,         ,         ,   242160.580,  6277016.978, CH 2990.000           ,        ,
     331,  2995.922,      0.000,         ,         ,   242160.249,  6277011.066, CH 2995.922           ,        ,
     332,  3000.000,     -0.000,         ,         ,   242159.970,  6277006.997, CH 3000.000           ,        ,
     333,  3010.000,     -0.000,         ,         ,   242158.847,  6276997.062, CH 3010.000           ,        ,
     334,  3020.000,      0.000,         ,         ,   242157.106,  6276987.217, CH 3020.000           ,        ,
     335,  3030.000,     -0.000,         ,         ,   242154.753,  6276977.499, CH 3030.000           ,        ,
     336,  3040.000,      0.000,         ,         ,   242151.798,  6276967.947, CH 3040.000           ,        ,
     337,  3050.000,      0.000,         ,         ,   242148.252,  6276958.599, CH 3050.000           ,        ,
     338,  3060.000,      0.000,         ,         ,   242144.129,  6276949.490, CH 3060.000           ,        ,
     339,  3070.000,      0.000,         ,         ,   242139.446,  6276940.657, CH 3070.000           ,        ,
     340,  3078.278,      0.000,         ,         ,   242135.157,  6276933.577, CH 3078.278           ,        ,
     341,  3080.000,      0.000,         ,         ,   242134.227,  6276932.128, CH 3080.000           ,        ,
     342,  3090.000,     -0.000,         ,         ,   242128.826,  6276923.712, CH 3090.000           ,        ,
     343,  3100.000,     -0.000,         ,         ,   242123.425,  6276915.296, CH 3100.000           ,        ,
     344,  3110.000,      0.000,         ,         ,   242118.025,  6276906.880, CH 3110.000           ,        ,
     345,  3120.000,     -0.000,         ,         ,   242112.624,  6276898.463, CH 3120.000           ,        ,
     346,  3130.000,     -0.000,         ,         ,   242107.223,  6276890.047, CH 3130.000           ,        ,
     347,  3140.000,      0.000,         ,         ,   242101.822,  6276881.631, CH 3140.000           ,        ,
     348,  3144.838,      0.000,         ,         ,   242099.209,  6276877.559, CH 3144.838           ,        ,
     349,  3150.000,      0.000,         ,         ,   242096.597,  6276873.109, CH 3150.000           ,        ,
     350,  3160.000,      0.000,         ,         ,   242092.576,  6276863.964, CH 3160.000           ,        ,
     351,  3170.000,     -0.000,         ,         ,   242090.005,  6276854.310, CH 3170.000           ,        ,
     352,  3180.000,      0.000,         ,         ,   242088.943,  6276844.376, CH 3180.000           ,        ,
     353,  3190.000,      0.000,         ,         ,   242089.416,  6276834.398, CH 3190.000           ,        ,
     354,  3200.000,      0.000,         ,         ,   242091.412,  6276824.609, CH 3200.000           ,        ,
     355,  3210.000,      0.000,         ,         ,   242094.885,  6276815.242, CH 3210.000           ,        ,
     356,  3220.000,     -0.000,         ,         ,   242099.752,  6276806.518, CH 3220.000           ,        ,
     357,  3230.000,     -0.000,         ,         ,   242105.899,  6276798.642, CH 3230.000           ,        ,
     358,  3240.000,      0.000,         ,         ,   242113.179,  6276791.802, CH 3240.000           ,        ,
     359,  3250.000,      0.000,         ,         ,   242121.423,  6276786.158, CH 3250.000           ,        ,
     360,  3252.998,      0.000,         ,         ,   242124.053,  6276784.719, CH 3252.998           ,        ,
     361,  3260.000,      0.000,         ,         ,   242130.272,  6276781.503, CH 3260.000           ,        ,
     362,  3270.000,      0.000,         ,         ,   242139.154,  6276776.909, CH 3270.000           ,        ,
     363,  3280.000,      0.000,         ,         ,   242148.037,  6276772.315, CH 3280.000           ,        ,
     364,  3289.234,     -0.000,         ,         ,   242156.238,  6276768.073, CH 3289.234           ,        ,
     365,  3290.000,     -0.000,         ,         ,   242156.921,  6276767.724, CH 3290.000           ,        ,
     366,  3300.000,      0.000,         ,         ,   242166.143,  6276763.880, CH 3300.000           ,        ,
     367,  3310.000,      0.000,         ,         ,   242175.819,  6276761.388, CH 3310.000           ,        ,
     368,  3320.000,      0.000,         ,         ,   242185.751,  6276760.298, CH 3320.000           ,        ,
     369,  3330.000,     -0.000,         ,         ,   242195.737,  6276760.634, CH 3330.000           ,        ,
     370,  3340.000,     -0.000,         ,         ,   242205.573,  6276762.388, CH 3340.000           ,        ,
     371,  3350.000,      0.000,         ,         ,   242215.059,  6276765.525, CH 3350.000           ,        ,
     372,  3360.000,     -0.000,         ,         ,   242224.002,  6276769.980, CH 3360.000           ,        ,
     373,  3364.955,      0.000,         ,         ,   242228.176,  6276772.650, CH 3364.955           ,        ,
     374,  3370.000,      0.000,         ,         ,   242232.327,  6276775.517, CH 3370.000           ,        ,
     375,  3380.000,      0.000,         ,         ,   242240.555,  6276781.199, CH 3380.000           ,        ,
     376,  3390.000,      0.000,         ,         ,   242248.784,  6276786.882, CH 3390.000           ,        ,
     377,  3400.000,      0.000,         ,         ,   242257.012,  6276792.565, CH 3400.000           ,        ,
     378,  3400.821,      0.000,         ,         ,   242257.688,  6276793.032, CH 3400.821           ,        ,
     379,  3410.000,      0.000,         ,         ,   242265.609,  6276797.651, CH 3410.000           ,        ,
     380,  3420.000,     -0.000,         ,         ,   242274.929,  6276801.245, CH 3420.000           ,        ,
     381,  3430.000,     -0.000,         ,         ,   242284.715,  6276803.243, CH 3430.000           ,        ,
     382,  3440.000,      0.000,         ,         ,   242294.698,  6276803.591, CH 3440.000           ,        ,
     383,  3450.000,     -0.000,         ,         ,   242304.599,  6276802.277, CH 3450.000           ,        ,
     384,  3460.000,      0.000,         ,         ,   242314.146,  6276799.339, CH 3460.000           ,        ,
     385,  3470.000,     -0.000,         ,         ,   242323.073,  6276794.857, CH 3470.000           ,        ,
     386,  3479.165,      0.000,         ,         ,   242330.498,  6276789.501, CH 3479.165           ,        ,
     387,  3480.000,     -0.000,         ,         ,   242331.136,  6276788.962, CH 3480.000           ,        ,
     388,  3490.000,      0.000,         ,         ,   242338.776,  6276782.510, CH 3490.000           ,        ,
     389,  3500.000,     -0.000,         ,         ,   242346.416,  6276776.057, CH 3500.000           ,        ,
     390,  3510.000,      0.000,         ,         ,   242354.056,  6276769.605, CH 3510.000           ,        ,
     391,  3520.000,     -0.000,         ,         ,   242361.696,  6276763.153, CH 3520.000           ,        ,
     392,  3530.000,      0.000,         ,         ,   242369.336,  6276756.701, CH 3530.000           ,        ,
     393,  3540.000,      0.000,         ,         ,   242376.975,  6276750.248, CH 3540.000           ,        ,
     394,  3550.000,     -0.000,         ,         ,   242384.615,  6276743.796, CH 3550.000           ,        ,
     395,  3560.000,      0.000,         ,         ,   242392.255,  6276737.344, CH 3560.000           ,        ,
     396,  3567.842,      0.000,         ,         ,   242398.247,  6276732.284, CH 3567.842           ,        ,
     397,  3570.000,      0.000,         ,         ,   242399.919,  6276730.920, CH 3570.000           ,        ,
     398,  3580.000,      0.000,         ,         ,   242408.242,  6276725.397, CH 3580.000           ,        ,
     399,  3590.000,     -0.000,         ,         ,   242417.345,  6276721.282, CH 3590.000           ,        ,
     400,  3600.000,     -0.000,         ,         ,   242426.989,  6276718.682, CH 3600.000           ,        ,
     401,  3610.000,      0.000,         ,         ,   242436.927,  6276717.665, CH 3610.000           ,        ,
     402,  3620.000,      0.000,         ,         ,   242446.898,  6276718.257, CH 3620.000           ,        ,
     403,  3630.000,      0.000,         ,         ,   242456.645,  6276720.443, CH 3630.000           ,        ,
     404,  3640.000,     -0.000,         ,         ,   242465.915,  6276724.165, CH 3640.000           ,        ,
     405,  3650.000,      0.000,         ,         ,   242474.467,  6276729.328, CH 3650.000           ,        ,
     406,  3660.000,      0.000,         ,         ,   242482.078,  6276735.797, CH 3660.000           ,        ,
     407,  3670.000,      0.000,         ,         ,   242488.552,  6276743.404, CH 3670.000           ,        ,
     408,  3680.000,     -0.000,         ,         ,   242493.720,  6276751.953, CH 3680.000           ,        ,
     409,  3690.000,     -0.000,         ,         ,   242497.448,  6276761.220, CH 3690.000           ,        ,
     410,  3700.000,      0.000,         ,         ,   242499.640,  6276770.966, CH 3700.000           ,        ,
     411,  3705.046,      0.000,         ,         ,   242500.142,  6276775.986, CH 3705.046           ,        ,
     412,  3710.000,      0.000,         ,         ,   242500.435,  6276780.931, CH 3710.000           ,        ,
     413,  3720.000,      0.000,         ,         ,   242501.026,  6276790.913, CH 3720.000           ,        ,
     414,  3730.000,      0.000,         ,         ,   242501.618,  6276800.896, CH 3730.000           ,        ,
     415,  3740.000,      0.000,         ,         ,   242502.209,  6276810.878, CH 3740.000           ,        ,
     416,  3750.000,      0.000,         ,         ,   242502.800,  6276820.861, CH 3750.000           ,        ,
     417,  3760.000,      0.000,         ,         ,   242503.391,  6276830.843, CH 3760.000           ,        ,
     418,  3766.891,     -0.000,         ,         ,   242503.799,  6276837.723, CH 3766.891           ,        ,
     419,  3770.000,     -0.000,         ,         ,   242504.063,  6276840.820, CH 3770.000           ,        ,
     420,  3780.000,     -0.000,         ,         ,   242505.991,  6276850.620, CH 3780.000           ,        ,
     421,  3790.000,      0.000,         ,         ,   242509.519,  6276859.965, CH 3790.000           ,        ,
     422,  3800.000,     -0.000,         ,         ,   242514.548,  6276868.595, CH 3800.000           ,        ,
     423,  3810.000,      0.000,         ,         ,   242520.939,  6276876.271, CH 3810.000           ,        ,
     424,  3820.000,      0.000,         ,         ,   242528.515,  6276882.781, CH 3820.000           ,        ,
     425,  3830.000,      0.000,         ,         ,   242537.066,  6276887.943, CH 3830.000           ,        ,
     426,  3840.000,      0.000,         ,         ,   242546.355,  6276891.616, CH 3840.000           ,        ,
     427,  3850.000,      0.000,         ,         ,   242556.124,  6276893.696, CH 3850.000           ,        ,
     428,  3854.177,      0.000,         ,         ,   242560.283,  6276894.078, CH 3854.177           ,        ,
     429,  3860.000,     -0.000,         ,         ,   242566.096,  6276894.409, CH 3860.000           ,        ,
     430,  3870.000,     -0.000,         ,         ,   242576.080,  6276894.978, CH 3870.000           ,        ,
     431,  3880.000,      0.000,         ,         ,   242586.064,  6276895.546, CH 3880.000           ,        ,
     432,  3890.000,      0.000,         ,         ,   242596.048,  6276896.115, CH 3890.000           ,        ,
     433,  3898.686,      0.000,         ,         ,   242604.720,  6276896.609, CH 3898.686           ,        ,
     434,  3900.000,      0.000,         ,         ,   242606.031,  6276896.695, CH 3900.000           ,        ,
     435,  3910.000,     -0.000,         ,         ,   242615.924,  6276898.100, CH 3910.000           ,        ,
     436,  3920.000,      0.000,         ,         ,   242625.543,  6276900.807, CH 3920.000           ,        ,
     437,  3930.000,     -0.000,         ,         ,   242634.716,  6276904.770, CH 3930.000           ,        ,
     438,  3940.000,      0.000,         ,         ,   242643.282,  6276909.916, CH 3940.000           ,        ,
     439,  3950.000,     -0.000,         ,         ,   242651.087,  6276916.156, CH 3950.000           ,        ,
     440,  3960.000,      0.000,         ,         ,   242657.993,  6276923.378, CH 3960.000           ,        ,
     441,  3970.000,     -0.000,         ,         ,   242663.878,  6276931.454, CH 3970.000           ,        ,
     442,  3980.000,      0.000,         ,         ,   242668.637,  6276940.240, CH 3980.000           ,        ,
     443,  3990.000,     -0.000,         ,         ,   242672.186,  6276949.582, CH 3990.000           ,        ,
     444,  3992.176,      0.000,         ,         ,   242672.791,  6276951.671, CH 3992.176           ,        ,
     445,  4000.000,      0.000,         ,         ,   242674.858,  6276959.218, CH 4000.000           ,        ,
     446,  4010.000,      0.000,         ,         ,   242677.500,  6276968.862, CH 4010.000           ,        ,
     447,  4020.000,      0.000,         ,         ,   242680.143,  6276978.507, CH 4020.000           ,        ,
     448,  4030.000,      0.000,         ,         ,   242682.785,  6276988.151, CH 4030.000           ,        ,
     449,  4040.000,      0.000,         ,         ,   242685.427,  6276997.796, CH 4040.000           ,        ,
     450,  4050.000,      0.000,         ,         ,   242688.069,  6277007.441, CH 4050.000           ,        ,
     451,  4060.000,      0.000,         ,         ,   242690.711,  6277017.085, CH 4060.000           ,        ,
     452,  4070.000,      0.000,         ,         ,   242693.353,  6277026.730, CH 4070.000           ,        ,
     453,  4080.000,      0.000,         ,         ,   242695.995,  6277036.375, CH 4080.000           ,        ,
     454,  4090.000,      0.000,         ,         ,   242698.638,  6277046.019, CH 4090.000           ,        ,
     455,  4100.000,      0.000,         ,         ,   242701.280,  6277055.664, CH 4100.000           ,        ,
     456,  4110.000,      0.000,         ,         ,   242703.922,  6277065.309, CH 4110.000           ,        ,
     457,  4120.000,      0.000,         ,         ,   242706.564,  6277074.953, CH 4120.000           ,        ,
     458,  4130.000,      0.000,         ,         ,   242709.206,  6277084.598, CH 4130.000           ,        ,
     459,  4140.000,     -0.000,         ,         ,   242711.848,  6277094.242, CH 4140.000           ,        ,
     460,  4150.000,     -0.000,         ,         ,   242714.491,  6277103.887, CH 4150.000           ,        ,
     461,  4160.000,     -0.000,         ,         ,   242717.133,  6277113.532, CH 4160.000           ,        ,
     462,  4170.000,     -0.000,         ,         ,   242719.775,  6277123.176, CH 4170.000           ,        ,
     463,  4180.000,     -0.000,         ,         ,   242722.417,  6277132.821, CH 4180.000           ,        ,
     464,  4190.000,     -0.000,         ,         ,   242725.059,  6277142.466, CH 4190.000           ,        ,
     465,  4200.000,     -0.000,         ,         ,   242727.701,  6277152.110, CH 4200.000           ,        ,
     466,  4210.000,     -0.000,         ,         ,   242730.343,  6277161.755, CH 4210.000           ,        ,
     467,  4220.000,     -0.000,         ,         ,   242732.986,  6277171.400, CH 4220.000           ,        ,
     468,  4230.000,     -0.000,         ,         ,   242735.628,  6277181.044, CH 4230.000           ,        ,
     469,  4240.000,     -0.000,         ,         ,   242738.270,  6277190.689, CH 4240.000           ,        ,
     470,  4250.000,     -0.000,         ,         ,   242740.912,  6277200.334, CH 4250.000           ,        ,
     471,  4257.421,      0.000,         ,         ,   242742.873,  6277207.491, CH 4257.421           ,        ,
     472,  4260.000,      0.000,         ,         ,   242743.586,  6277209.969, CH 4260.000           ,        ,
     473,  4270.000,     -0.000,         ,         ,   242746.950,  6277219.382, CH 4270.000           ,        ,
     474,  4280.000,      0.000,         ,         ,   242751.236,  6277228.412, CH 4280.000           ,        ,
     475,  4281.261,      0.000,         ,         ,   242751.840,  6277229.519, CH 4281.261           ,        ,
     476,  4290.000,     -0.000,         ,         ,   242756.074,  6277237.164, CH 4290.000           ,        ,
     477,  4300.000,      0.000,         ,         ,   242760.919,  6277245.912, CH 4300.000           ,        ,
     478,  4310.000,     -0.000,         ,         ,   242765.764,  6277254.660, CH 4310.000           ,        ,
     479,  4320.000,      0.000,         ,         ,   242770.609,  6277263.408, CH 4320.000           ,        ,
     480,  4330.000,     -0.000,         ,         ,   242775.454,  6277272.156, CH 4330.000           ,        ,
     481,  4340.000,      0.000,         ,         ,   242780.299,  6277280.904, CH 4340.000           ,        ,
     482,  4348.645,      0.000,         ,         ,   242784.487,  6277288.466, CH 4348.645           ,        ,
     483,  4350.000,     -0.000,         ,         ,   242785.144,  6277289.652, CH 4350.000           ,        ,
     484,  4360.000,     -0.000,         ,         ,   242790.032,  6277298.375, CH 4360.000           ,        ,
     485,  4370.000,      0.000,         ,         ,   242795.121,  6277306.983, CH 4370.000           ,        ,
     486,  4380.000,      0.000,         ,         ,   242800.580,  6277315.360, CH 4380.000           ,        ,
     487,  4388.645,      0.000,         ,         ,   242805.716,  6277322.312, CH 4388.645           ,        ,
     488,  4390.000,     -0.000,         ,         ,   242806.562,  6277323.370, CH 4390.000           ,        ,
     489,  4400.000,     -0.000,         ,         ,   242813.161,  6277330.880, CH 4400.000           ,        ,
     490,  4410.000,      0.000,         ,         ,   242820.351,  6277337.827, CH 4410.000           ,        ,
     491,  4420.000,      0.000,         ,         ,   242828.083,  6277344.164, CH 4420.000           ,        ,
     492,  4430.000,      0.000,         ,         ,   242836.306,  6277349.850, CH 4430.000           ,        ,
     493,  4440.000,      0.000,         ,         ,   242844.965,  6277354.846, CH 4440.000           ,        ,
     494,  4450.000,      0.000,         ,         ,   242854.003,  6277359.120, CH 4450.000           ,        ,
     495,  4460.000,     -0.000,         ,         ,   242863.359,  6277362.642, CH 4460.000           ,        ,
     496,  4470.000,      0.000,         ,         ,   242872.971,  6277365.390, CH 4470.000           ,        ,
     497,  4480.000,      0.000,         ,         ,   242882.775,  6277367.345, CH 4480.000           ,        ,
     498,  4490.000,      0.000,         ,         ,   242892.706,  6277368.494, CH 4490.000           ,        ,
     499,  4500.000,      0.000,         ,         ,   242902.698,  6277368.829, CH 4500.000           ,        ,
     500,  4510.000,      0.000,         ,         ,   242912.683,  6277368.348, CH 4510.000           ,        ,
     501,  4520.000,     -0.000,         ,         ,   242922.597,  6277367.055, CH 4520.000           ,        ,
     502,  4530.000,     -0.000,         ,         ,   242932.371,  6277364.958, CH 4530.000           ,        ,
     503,  4540.000,     -0.000,         ,         ,   242941.943,  6277362.070, CH 4540.000           ,        ,
     504,  4550.000,      0.000,         ,         ,   242951.246,  6277358.412, CH 4550.000           ,        ,
     505,  4560.000,     -0.000,         ,         ,   242960.221,  6277354.008, CH 4560.000           ,        ,
     506,  4570.000,     -0.000,         ,         ,   242968.807,  6277348.886, CH 4570.000           ,        ,
     507,  4580.000,      0.000,         ,         ,   242976.946,  6277343.081, CH 4580.000           ,        ,
     508,  4590.000,     -0.000,         ,         ,   242984.585,  6277336.632, CH 4590.000           ,        ,
     509,  4600.000,     -0.000,         ,         ,   242991.672,  6277329.581, CH 4600.000           ,        ,
     510,  4601.761,     -0.000,         ,         ,   242992.859,  6277328.281, CH 4601.761           ,        ,
     511,  4610.000,      0.000,         ,         ,   242998.176,  6277321.988, CH 4610.000           ,        ,
     512,  4620.000,     -0.000,         ,         ,   243004.175,  6277313.989, CH 4620.000           ,        ,
     513,  4630.000,     -0.000,         ,         ,   243009.814,  6277305.731, CH 4630.000           ,        ,
     514,  4640.000,     -0.000,         ,         ,   243015.252,  6277297.339, CH 4640.000           ,        ,
     515,  4641.761,      0.000,         ,         ,   243016.202,  6277295.857, CH 4641.761           ,        ,
     516,  4650.000,      0.000,         ,         ,   243020.645,  6277288.918, CH 4650.000           ,        ,
     517,  4660.000,      0.000,         ,         ,   243026.038,  6277280.496, CH 4660.000           ,        ,
     518,  4670.000,     -0.000,         ,         ,   243031.430,  6277272.075, CH 4670.000           ,        ,
     519,  4680.000,     -0.000,         ,         ,   243036.823,  6277263.654, CH 4680.000           ,        ,
     520,  4690.000,     -0.000,         ,         ,   243042.215,  6277255.232, CH 4690.000           ,        ,
     521,  4700.000,      0.000,         ,         ,   243047.608,  6277246.811, CH 4700.000           ,        ,
     522,  4710.000,      0.000,         ,         ,   243053.001,  6277238.389, CH 4710.000           ,        ,
     523,  4720.000,      0.000,         ,         ,   243058.393,  6277229.968, CH 4720.000           ,        ,
     524,  4730.000,      0.000,         ,         ,   243063.786,  6277221.547, CH 4730.000           ,        ,
     525,  4740.000,     -0.000,         ,         ,   243069.178,  6277213.125, CH 4740.000           ,        ,
     526,  4750.000,     -0.000,         ,         ,   243074.571,  6277204.704, CH 4750.000           ,        ,
     527,  4760.000,      0.000,         ,         ,   243079.963,  6277196.282, CH 4760.000           ,        ,
     528,  4770.000,      0.000,         ,         ,   243085.356,  6277187.861, CH 4770.000           ,        ,
     529,  4780.000,      0.000,         ,         ,   243090.749,  6277179.440, CH 4780.000           ,        ,
     530,  4790.000,      0.000,         ,         ,   243096.141,  6277171.018, CH 4790.000           ,        ,
     531,  4800.000,     -0.000,         ,         ,   243101.534,  6277162.597, CH 4800.000           ,        ,
     532,  4810.000,     -0.000,         ,         ,   243106.926,  6277154.175, CH 4810.000           ,        ,
     533,  4820.000,     -0.000,         ,         ,   243112.319,  6277145.754, CH 4820.000           ,        ,
     534,  4830.000,      0.000,         ,         ,   243117.711,  6277137.332, CH 4830.000           ,        ,
     535,  4840.000,      0.000,         ,         ,   243123.104,  6277128.911, CH 4840.000           ,        ,
     536,  4850.000,      0.000,         ,         ,   243128.497,  6277120.490, CH 4850.000           ,        ,
     537,  4860.000,     -0.000,         ,         ,   243133.889,  6277112.068, CH 4860.000           ,        ,
     538,  4870.000,     -0.000,         ,         ,   243139.282,  6277103.647, CH 4870.000           ,        ,
     539,  4872.028,      0.000,         ,         ,   243140.376,  6277101.939, CH 4872.028           ,        ,
